,Unnamed: 0,Word,Condition,Lexicality,Size,Morphology,Frequency,Length,Zipf_Frequency,Phonemes,No_Stress,Part of Speech,Prediction
999,199,steriline,PLC,pseudo,long,complex,,8,,"['S', 'T', 'EH1', 'R', 'AH0', 'L', 'IY2', 'N']","['S', 'T', 'EH', 'R', 'AH', 'L', 'IY', 'N']",,"['S', 'T', 'EH', 'R', 'AH', 'L', 'IY', 'N']"
1000,200,episident,PLC,pseudo,long,complex,,9,,"['EH0', 'P', 'IH1', 'S', 'IH0', 'D', 'EH0', 'N', 'T']","['EH', 'P', 'IH', 'S', 'IH', 'D', 'EH', 'N', 'T']",,"['EH', 'P', 'IH', 'S', 'IH', 'D', 'EH', 'N', 'T']"
1001,201,deodorism,PLC,pseudo,long,complex,,9,,"['D', 'IY1', 'AH0', 'D', 'R', 'IH2', 'Z', 'AH0', 'M']","['D', 'IY', 'AH', 'D', 'R', 'IH', 'Z', 'AH', 'M']",,"['D', 'IY', 'AH', 'D', 'R', 'IH', 'Z', 'AH', 'M']"
1002,202,awarliant,PLC,pseudo,long,complex,,9,,"['AH0', 'W', 'AO1', 'R', 'L', 'IY0', 'AE0', 'N', 'T']","['AH', 'W', 'AO', 'R', 'L', 'IY', 'AE', 'N', 'T']",,"['AH', 'W', 'AO', 'R', 'L', 'AE', 'N', 'IY', 'T']"
1003,203,poildration,PLC,pseudo,long,complex,,9,,"['P', 'OY1', 'L', 'D', 'R', 'EY2', 'SH', 'AH0', 'N']","['P', 'OY', 'L', 'D', 'R', 'EY', 'SH', 'AH', 'N']",,"['P', 'OY', 'L', 'D', 'R', 'EY', 'SH', 'AH', 'N']"
1004,204,wontifics,PLC,pseudo,long,complex,,9,,"['W', 'AH0', 'N', 'T', 'IH1', 'F', 'IH0', 'K', 'S']","['W', 'AH', 'N', 'T', 'IH', 'F', 'IH', 'K', 'S']",,"['W', 'AH', 'N', 'T', 'IH', 'F', 'IH', 'K', 'S']"
1005,205,advelatine,PLC,pseudo,long,complex,,9,,"['AE0', 'D', 'V', 'EH1', 'L', 'AH0', 'T', 'IY0', 'N']","['AE', 'D', 'V', 'EH', 'L', 'AH', 'T', 'IY', 'N']",,"['AE', 'D', 'V', 'EH', 'L', 'AH', 'T', 'IY', 'N']"
1006,206,traplable,PLC,pseudo,long,complex,,9,,"['T', 'R', 'AE1', 'P', 'L', 'AH0', 'B', 'AH0', 'L']","['T', 'R', 'AE', 'P', 'L', 'AH', 'B', 'AH', 'L']",,"['T', 'R', 'AE', 'P', 'L', 'AH', 'B', 'AH', 'L']"
1007,207,aladquary,PLC,pseudo,long,complex,,9,,"['AE0', 'L', 'AH1', 'D', 'K', 'W', 'AO0', 'R', 'EY0']","['AE', 'L', 'AH', 'D', 'K', 'W', 'AO', 'R', 'EY']",,"['AE', 'L', 'AH', 'N', 'D', 'K', 'AO', 'R', 'W']"
1008,208,nomparated,PLC,pseudo,long,complex,,9,,"['N', 'AA1', 'M', 'P', 'ER0', 'EY2', 'T', 'IH0', 'D']","['N', 'AA', 'M', 'P', 'ER', 'EY', 'T', 'IH', 'D']",,"['N', 'AA', 'M', 'P', 'ER', 'EY', 'T', 'IH', 'D']"
1009,209,reodeness,PLC,pseudo,long,complex,,9,,"['R', 'IY1', 'AH0', 'D', 'IY2', 'N', 'S', 'AH0', 'Z']","['R', 'IY', 'AH', 'D', 'IY', 'N', 'S', 'AH', 'Z']",,"['R', 'IY', 'AH', 'D', 'IY', 'N', 'S', 'AH', 'Z']"
1010,210,tradinties,PLC,pseudo,long,complex,,9,,"['T', 'R', 'AE1', 'D', 'AH0', 'N', 'T', 'IY0', 'Z']","['T', 'R', 'AE', 'D', 'AH', 'N', 'T', 'IY', 'Z']",,"['T', 'R', 'AE', 'D', 'AH', 'N', 'T', 'IY', 'Z']"
1011,211,ownestrand,PLC,pseudo,long,complex,,9,,"['OW1', 'N', 'AH0', 'S', 'T', 'R', 'AE2', 'N', 'D']","['OW', 'N', 'AH', 'S', 'T', 'R', 'AE', 'N', 'D']",,"['AE', 'N', 'AH', 'S', 'T', 'R', 'AE', 'N', 'D']"
1012,212,coliciely,PLC,pseudo,long,complex,,9,,"['K', 'AH0', 'L', 'IH1', 'S', 'IY0', 'AH0', 'L', 'IY0']","['K', 'AH', 'L', 'IH', 'S', 'IY', 'AH', 'L', 'IY']",,"['K', 'AH', 'L', 'IH', 'S', 'IY', 'AH', 'L', 'IY']"
1013,213,exclural,PLC,pseudo,long,complex,,9,,"['EH1', 'K', 'S', 'K', 'L', 'UH1', 'R', 'AA0', 'L']","['EH', 'K', 'S', 'K', 'L', 'UH', 'R', 'AA', 'L']",,"['EH', 'K', 'S', 'K', 'L', 'UH', 'R', 'L', '<EOS>']"
1014,214,misembody,PLC,pseudo,long,complex,,9,,"['M', 'IH0', 'S', 'AH0', 'M', 'B', 'EY1', 'D', 'IY0']","['M', 'IH', 'S', 'AH', 'M', 'B', 'EY', 'D', 'IY']",,"['M', 'IH', 'S', 'AH', 'M', 'B', 'EY', 'D', 'IY']"
1015,215,reodenest,PLC,pseudo,long,complex,,9,,"['R', 'IY2', 'OW0', 'D', 'EH1', 'N', 'AH0', 'S', 'T']","['R', 'IY', 'OW', 'D', 'EH', 'N', 'AH', 'S', 'T']",,"['R', 'IY', 'OW', 'D', 'EH', 'N', 'AH', 'S', 'T']"
1016,216,havivited,PLC,pseudo,long,complex,,9,,"['HH', 'AE1', 'V', 'AH0', 'V', 'EY2', 'T', 'IH0', 'D']","['HH', 'AE', 'V', 'AH', 'V', 'EY', 'T', 'IH', 'D']",,"['HH', 'AE', 'V', 'AH', 'V', 'EY', 'T', 'IH', 'D']"
1017,217,tensenest,PLC,pseudo,long,complex,,9,,"['T', 'EH1', 'N', 'S', 'AH0', 'N', 'AH0', 'S', 'T']","['T', 'EH', 'N', 'S', 'AH', 'N', 'AH', 'S', 'T']",,"['T', 'EH', 'N', 'S', 'AH', 'N', 'AH', 'S', 'T']"
1018,218,entiquary,PLC,pseudo,long,complex,,9,,"['EH0', 'N', 'T', 'IH1', 'K', 'W', 'AA2', 'R', 'IY0']","['EH', 'N', 'T', 'IH', 'K', 'W', 'AA', 'R', 'IY']",,"['EH', 'N', 'T', 'IH', 'K', 'W', 'AA', 'R', 'IY']"
1019,219,vesernated,PLC,pseudo,long,complex,,9,,"['V', 'EH1', 'S', 'ER0', 'N', 'EY2', 'T', 'IH0', 'D']","['V', 'EH', 'S', 'ER', 'N', 'EY', 'T', 'IH', 'D']",,"['V', 'EH', 'S', 'ER', 'N', 'EY', 'T', 'IH', 'D']"
1020,220,uniforist,PLC,pseudo,long,complex,,9,,"['Y', 'UW1', 'N', 'AH0', 'F', 'AO2', 'R', 'S', 'T']","['Y', 'UW', 'N', 'AH', 'F', 'AO', 'R', 'S', 'T']",,"['Y', 'UW', 'N', 'AH', 'F', 'AO', 'R', 'S', 'T']"
1021,221,winyufact,PLC,pseudo,long,complex,,9,,"['W', 'IH1', 'N', 'Y', 'UW0', 'F', 'AE2', 'K', 'T']","['W', 'IH', 'N', 'Y', 'UW', 'F', 'AE', 'K', 'T']",,"['W', 'IH', 'N', 'Y', 'UW', 'F', 'AE', 'K', 'T']"
1022,222,explific,PLC,pseudo,long,complex,,9,,"['EH0', 'K', 'S', 'P', 'L', 'IH1', 'F', 'IH0', 'K']","['EH', 'K', 'S', 'P', 'L', 'IH', 'F', 'IH', 'K']",,"['EH', 'K', 'S', 'P', 'L', 'IH', 'F', 'IH', 'K']"
1023,223,deoutsell,PLC,pseudo,long,complex,,9,,"['D', 'EH1', 'T', 'W', 'AH0', 'S', 'T', 'AH0', 'L']","['D', 'EH', 'T', 'W', 'AH', 'S', 'T', 'AH', 'L']",,"['D', 'EH', 'T', 'W', 'AH', 'S', 'T', 'AH', 'L']"
1024,224,deodeness,PLC,pseudo,long,complex,,9,,"['D', 'IY1', 'D', 'AH0', 'N', 'IH2', 'S', 'AH0', 'Z']","['D', 'IY', 'D', 'AH', 'N', 'IH', 'S', 'AH', 'Z']",,"['D', 'IY', 'D', 'AH', 'N', 'IH', 'S', 'AH', 'Z']"
1025,225,puzuking,PLC,pseudo,long,complex,,9,,"['P', 'Y', 'UW1', 'Z', 'K', 'IH0', 'V', 'IH0', 'NG']","['P', 'Y', 'UW', 'Z', 'K', 'IH', 'V', 'IH', 'NG']",,"['P', 'Y', 'UW', 'Z', 'IH', 'K', 'V', 'IH', 'NG']"
1026,226,countriand,PLC,pseudo,long,complex,,9,,"['K', 'AA1', 'N', 'T', 'R', 'IY0', 'AH0', 'N', 'D']","['K', 'AA', 'N', 'T', 'R', 'IY', 'AH', 'N', 'D']",,"['K', 'AA', 'N', 'T', 'R', 'IY', 'AH', 'N', 'D']"
1027,227,botinsled,PLC,pseudo,long,complex,,9,,"['B', 'OW1', 'T', 'IH0', 'N', 'S', 'L', 'EH2', 'D']","['B', 'OW', 'T', 'IH', 'N', 'S', 'L', 'EH', 'D']",,"['B', 'OW', 'T', 'IH', 'N', 'S', 'L', 'EH', 'D']"
1028,228,deliaumnal,PLC,pseudo,long,complex,,9,,"['D', 'EH1', 'L', 'IY0', 'AH0', 'M', 'N', 'AH0', 'L']","['D', 'EH', 'L', 'IY', 'AH', 'M', 'N', 'AH', 'L']",,"['EH', 'D', 'L', 'IY', 'AH', 'M', 'N', 'AH', 'L']"
1029,229,invoribute,PLC,pseudo,long,complex,,9,,"['IH0', 'N', 'V', 'AO1', 'R', 'AH0', 'B', 'AH0', 'T']","['IH', 'N', 'V', 'AO', 'R', 'AH', 'B', 'AH', 'T']",,"['IH', 'N', 'V', 'AO', 'R', 'AH', 'B', 'AH', 'T']"
1030,230,unfornity,PLC,pseudo,long,complex,,9,,"['AH0', 'N', 'F', 'AO1', 'R', 'N', 'IH0', 'T', 'IY0']","['AH', 'N', 'F', 'AO', 'R', 'N', 'IH', 'T', 'IY']",,"['AH', 'N', 'F', 'AO', 'R', 'N', 'IH', 'T', 'IY']"
1031,231,didamplate,PLC,pseudo,long,complex,,9,,"['D', 'IH1', 'D', 'AH0', 'M', 'P', 'L', 'EY2', 'T']","['D', 'IH', 'D', 'AH', 'M', 'P', 'L', 'EY', 'T']",,"['D', 'IH', 'D', 'AH', 'M', 'P', 'L', 'EY', 'T']"
1032,232,weirdnest,PLC,pseudo,long,complex,,9,,"['W', 'ER1', 'D', 'AH0', 'N', 'S', 'T', 'AH0', 'T']","['W', 'ER', 'D', 'AH', 'N', 'S', 'T', 'AH', 'T']",,"['W', 'ER', 'D', 'AH', 'N', 'S', 'T', 'AH', 'T']"
1033,233,yug,PSS,pseudo,short,simple,,3,,"['Y', 'AH1', 'G']","['Y', 'AH', 'G']",,"['Y', 'AH', 'G']"
1034,234,dop,PSS,pseudo,short,simple,,3,,"['D', 'AA1', 'P']","['D', 'AA', 'P']",,"['D', 'AA', 'P']"
1035,235,fed,PSS,pseudo,short,simple,,3,,"['F', 'EH1', 'D']","['F', 'EH', 'D']",,"['F', 'EH', 'D']"
1036,236,fut,PSS,pseudo,short,simple,,3,,"['F', 'AH1', 'T']","['F', 'AH', 'T']",,"['F', 'AH', 'T']"
1037,237,wid,PSS,pseudo,short,simple,,3,,"['W', 'IH1', 'D']","['W', 'IH', 'D']",,"['W', 'IH', 'D']"
1038,238,tob,PSS,pseudo,short,simple,,3,,"['T', 'AA1', 'B']","['T', 'AA', 'B']",,"['T', 'AA', 'B']"
1039,239,asy,PSS,pseudo,short,simple,,3,,"['EY1', 'S', 'IY0']","['EY', 'S', 'IY']",,"['EY', 'S', 'IY']"
1040,240,dav,PSS,pseudo,short,simple,,3,,"['D', 'AA1', 'V']","['D', 'AA', 'V']",,"['D', 'AA', 'V']"
1041,241,terth,PSS,pseudo,short,simple,,3,,"['T', 'ER1', 'DH']","['T', 'ER', 'DH']",,"['T', 'ER', 'DH']"
1042,242,jerf,PSS,pseudo,short,simple,,3,,"['JH', 'ER1', 'F']","['JH', 'ER', 'F']",,"['JH', 'ER', 'F']"
1043,243,tog,PSS,pseudo,short,simple,,3,,"['T', 'AO1', 'G']","['T', 'AO', 'G']",,"['T', 'AO', 'G']"
1044,244,mim,PSS,pseudo,short,simple,,3,,"['M', 'IH1', 'M']","['M', 'IH', 'M']",,"['M', 'IH', 'M']"
1045,245,thurse,PSS,pseudo,short,simple,,3,,"['TH', 'ER1', 'S']","['TH', 'ER', 'S']",,"['TH', 'ER', 'S']"
1046,246,fug,PSS,pseudo,short,simple,,3,,"['F', 'AH1', 'G']","['F', 'AH', 'G']",,"['F', 'AH', 'G']"
1047,247,clow,PSS,pseudo,short,simple,,3,,"['K', 'L', 'OW1']","['K', 'L', 'OW']",,"['K', 'L', 'OW']"
1048,248,gerf,PSS,pseudo,short,simple,,3,,"['G', 'ER1', 'F']","['G', 'ER', 'F']",,"['G', 'ER', 'F']"
1049,249,choune,PSS,pseudo,short,simple,,3,,"['CH', 'UW1', 'N']","['CH', 'UW', 'N']",,"['CH', 'UW', 'N']"
1050,250,shoide,PSS,pseudo,short,simple,,3,,"['SH', 'OY1', 'D']","['SH', 'OY', 'D']",,"['SH', 'OY', 'D']"
1051,251,spee,PSS,pseudo,short,simple,,3,,"['S', 'P', 'IY1']","['S', 'P', 'IY']",,"['S', 'P', 'IY']"
1052,252,mun,PSS,pseudo,short,simple,,3,,"['M', 'AH1', 'N']","['M', 'AH', 'N']",,"['M', 'AH', 'N']"
1053,253,frew,PSS,pseudo,short,simple,,3,,"['F', 'R', 'UW1']","['F', 'R', 'UW']",,"['F', 'R', 'UW']"
1054,254,poin,PSS,pseudo,short,simple,,3,,"['P', 'OY1', 'N']","['P', 'OY', 'N']",,"['P', 'OY', 'N']"
1055,255,pash,PSS,pseudo,short,simple,,3,,"['P', 'AE1', 'SH']","['P', 'AE', 'SH']",,"['P', 'AE', 'SH']"
1056,256,pook,PSS,pseudo,short,simple,,3,,"['P', 'UH1', 'K']","['P', 'UH', 'K']",,"['P', 'UH', 'K']"
1057,257,zom,PSS,pseudo,short,simple,,3,,"['Z', 'AA1', 'M']","['Z', 'AA', 'M']",,"['Z', 'AA', 'M']"
1058,258,vin,PSS,pseudo,short,simple,,3,,"['V', 'IH1', 'N']","['V', 'IH', 'N']",,"['V', 'IH', 'N']"
1059,259,bia,PSS,pseudo,short,simple,,3,,"['B', 'IY1', 'AH0']","['B', 'IY', 'AH']",,"['B', 'IY', 'AH']"
1060,260,vid,PSS,pseudo,short,simple,,3,,"['V', 'IH1', 'D']","['V', 'IH', 'D']",,"['V', 'IH', 'D']"
1061,261,thowl,PSS,pseudo,short,simple,,3,,"['TH', 'OW1', 'L']","['TH', 'OW', 'L']",,"['TH', 'OW', 'L']"
1062,262,thet,PSS,pseudo,short,simple,,3,,"['TH', 'EH1', 'T']","['TH', 'EH', 'T']",,"['TH', 'EH', 'T']"
1063,263,puz,PSS,pseudo,short,simple,,3,,"['P', 'UH1', 'Z']","['P', 'UH', 'Z']",,"['P', 'UH', 'Z']"
1064,264,mus,PSS,pseudo,short,simple,,3,,"['M', 'AH1', 'S']","['M', 'AH', 'S']",,"['M', 'AH', 'S']"
1065,265,vig,PSS,pseudo,short,simple,,3,,"['V', 'IH1', 'G']","['V', 'IH', 'G']",,"['V', 'IH', 'G']"
1066,266,shend,PSS,pseudo,short,simple,,4,,"['SH', 'EH1', 'N', 'D']","['SH', 'EH', 'N', 'D']",,"['SH', 'EH', 'N', 'D']"
1067,267,clore,PSS,pseudo,short,simple,,4,,"['K', 'L', 'AO1', 'R']","['K', 'L', 'AO', 'R']",,"['K', 'L', 'AO', 'R']"
1068,268,pren,PSS,pseudo,short,simple,,4,,"['P', 'R', 'EH1', 'N']","['P', 'R', 'EH', 'N']",,"['P', 'R', 'EH', 'N']"
1069,269,frel,PSS,pseudo,short,simple,,4,,"['F', 'R', 'EH1', 'L']","['F', 'R', 'EH', 'L']",,"['F', 'R', 'EH', 'L']"
1070,270,eitchon,PSS,pseudo,short,simple,,4,,"['AY1', 'CH', 'AH0', 'N']","['AY', 'CH', 'AH', 'N']",,"['AY', 'CH', 'AH', 'N']"
1071,271,eshing,PSS,pseudo,short,simple,,4,,"['EH1', 'SH', 'IH0', 'NG']","['EH', 'SH', 'IH', 'NG']",,"['EH', 'SH', 'IH', 'NG']"
1072,272,plar,PSS,pseudo,short,simple,,4,,"['P', 'L', 'AA1', 'R']","['P', 'L', 'AA', 'R']",,"['P', 'L', 'AA', 'R']"
1073,273,thoulah,PSS,pseudo,short,simple,,4,,"['TH', 'UW1', 'L', 'AH0']","['TH', 'UW', 'L', 'AH']",,"['TH', 'UW', 'L', 'AH']"
1074,274,wessau,PSS,pseudo,short,simple,,4,,"['W', 'EH1', 'S', 'OW0']","['W', 'EH', 'S', 'OW']",,"['W', 'EH', 'S', 'OW']"
1075,275,prig,PSS,pseudo,short,simple,,4,,"['P', 'R', 'IH1', 'G']","['P', 'R', 'IH', 'G']",,"['P', 'R', 'IH', 'G']"
1076,276,pharl,PSS,pseudo,short,simple,,4,,"['F', 'AA1', 'R', 'L']","['F', 'AA', 'R', 'L']",,"['F', 'AA', 'R', 'L']"
1077,277,oppard,PSS,pseudo,short,simple,,4,,"['AA0', 'P', 'ER1', 'D']","['AA', 'P', 'ER', 'D']",,"['AA', 'P', 'ER', 'D']"
1078,278,strugh,PSS,pseudo,short,simple,,4,,"['S', 'T', 'R', 'UW1']","['S', 'T', 'R', 'UW']",,"['S', 'T', 'R', 'UW']"
1079,279,horm,PSS,pseudo,short,simple,,4,,"['HH', 'AO1', 'R', 'M']","['HH', 'AO', 'R', 'M']",,"['HH', 'AO', 'R', 'M']"
1080,280,sallar,PSS,pseudo,short,simple,,4,,"['S', 'AE1', 'L', 'ER0']","['S', 'AE', 'L', 'ER']",,"['S', 'AE', 'L', 'ER']"
1081,281,aurick,PSS,pseudo,short,simple,,4,,"['AO1', 'R', 'IH0', 'K']","['AO', 'R', 'IH', 'K']",,"['AO', 'R', 'IH', 'K']"
1082,282,porl,PSS,pseudo,short,simple,,4,,"['P', 'AO1', 'R', 'L']","['P', 'AO', 'R', 'L']",,"['P', 'AO', 'R', 'L']"
1083,283,cruss,PSS,pseudo,short,simple,,4,,"['K', 'R', 'AH1', 'S']","['K', 'R', 'AH', 'S']",,"['K', 'R', 'AH', 'S']"
1084,284,ando,PSS,pseudo,short,simple,,4,,"['AE1', 'N', 'D', 'OW0']","['AE', 'N', 'D', 'OW']",,"['AE', 'N', 'D', 'OW']"
1085,285,opir,PSS,pseudo,short,simple,,4,,"['OW0', 'P', 'EH1', 'R']","['OW', 'P', 'EH', 'R']",,"['OW', 'P', 'EH', 'R']"
1086,286,fress,PSS,pseudo,short,simple,,4,,"['F', 'R', 'EH1', 'S']","['F', 'R', 'EH', 'S']",,"['F', 'R', 'EH', 'S']"
1087,287,heacte,PSS,pseudo,short,simple,,4,,"['HH', 'EH1', 'K', 'T']","['HH', 'EH', 'K', 'T']",,"['HH', 'EH', 'K', 'T']"
1088,288,smag,PSS,pseudo,short,simple,,4,,"['S', 'M', 'AE1', 'G']","['S', 'M', 'AE', 'G']",,"['S', 'M', 'AE', 'G']"
1089,289,cangue,PSS,pseudo,short,simple,,4,,"['K', 'AE1', 'NG', 'G']","['K', 'AE', 'NG', 'G']",,"['K', 'AE', 'NG', 'G']"
1090,290,clidge,PSS,pseudo,short,simple,,4,,"['K', 'L', 'IH1', 'JH']","['K', 'L', 'IH', 'JH']",,"['K', 'L', 'IH', 'JH']"
1091,291,nobere,PSS,pseudo,short,simple,,4,,"['N', 'OW1', 'B', 'ER0']","['N', 'OW', 'B', 'ER']",,"['N', 'OW', 'B', 'ER']"
1092,292,thount,PSS,pseudo,short,simple,,4,,"['TH', 'AW1', 'N', 'T']","['TH', 'AW', 'N', 'T']",,"['TH', 'AW', 'N', 'T']"
1093,293,stut,PSS,pseudo,short,simple,,4,,"['S', 'T', 'AH1', 'T']","['S', 'T', 'AH', 'T']",,"['S', 'T', 'AH', 'T']"
1094,294,plass,PSS,pseudo,short,simple,,4,,"['P', 'L', 'AE1', 'S']","['P', 'L', 'AE', 'S']",,"['P', 'L', 'AE', 'S']"
1095,295,knound,PSS,pseudo,short,simple,,4,,"['N', 'AW1', 'N', 'D']","['N', 'AW', 'N', 'D']",,"['N', 'AW', 'N', 'D']"
1096,296,tungth,PSS,pseudo,short,simple,,4,,"['T', 'AH1', 'NG', 'TH']","['T', 'AH', 'NG', 'TH']",,"['T', 'AH', 'NG', 'TH']"
1097,297,traime,PSS,pseudo,short,simple,,4,,"['T', 'R', 'EY1', 'M']","['T', 'R', 'EY', 'M']",,"['T', 'R', 'EY', 'M']"
1098,298,swit,PSS,pseudo,short,simple,,4,,"['S', 'W', 'IH1', 'T']","['S', 'W', 'IH', 'T']",,"['S', 'W', 'IH', 'T']"
1099,299,agai,PSS,pseudo,short,simple,,4,,"['AH0', 'G', 'AA1', 'IY0']","['AH', 'G', 'AA', 'IY']",,"['AH', 'G', 'AA', 'IY']"
1100,300,surkine,PSS,pseudo,short,simple,,5,,"['S', 'ER1', 'K', 'AY0', 'N']","['S', 'ER', 'K', 'AY', 'N']",,"['S', 'ER', 'K', 'AY', 'N']"
1101,301,oriva,PSS,pseudo,short,simple,,5,,"['AO0', 'R', 'IY1', 'V', 'AH0']","['AO', 'R', 'IY', 'V', 'AH']",,"['AO', 'R', 'IY', 'V', 'AH']"
1102,302,fesig,PSS,pseudo,short,simple,,5,,"['F', 'EH1', 'S', 'IH0', 'G']","['F', 'EH', 'S', 'IH', 'G']",,"['F', 'EH', 'S', 'IH', 'G']"
1103,303,otroa,PSS,pseudo,short,simple,,5,,"['AW0', 'T', 'R', 'OW1', 'AH0']","['AW', 'T', 'R', 'OW', 'AH']",,"['AW', 'T', 'R', 'OW', 'AH']"
1104,304,mussid,PSS,pseudo,short,simple,,5,,"['M', 'AH1', 'S', 'IH0', 'D']","['M', 'AH', 'S', 'IH', 'D']",,"['M', 'AH', 'S', 'IH', 'D']"
1105,305,basire,PSS,pseudo,short,simple,,5,,"['B', 'AH0', 'S', 'IY1', 'R']","['B', 'AH', 'S', 'IY', 'R']",,"['B', 'AH', 'S', 'IY', 'R']"
1106,306,smazi,PSS,pseudo,short,simple,,5,,"['S', 'M', 'AA1', 'Z', 'IY0']","['S', 'M', 'AA', 'Z', 'IY']",,"['S', 'M', 'AA', 'Z', 'IY']"
1107,307,sithro,PSS,pseudo,short,simple,,5,,"['S', 'IH1', 'TH', 'R', 'OW0']","['S', 'IH', 'TH', 'R', 'OW']",,"['S', 'IH', 'TH', 'R', 'OW']"
1108,308,euris,PSS,pseudo,short,simple,,5,,"['Y', 'UW1', 'R', 'IH0', 'S']","['Y', 'UW', 'R', 'IH', 'S']",,"['Y', 'UW', 'R', 'IH', 'S']"
1109,309,naudin,PSS,pseudo,short,simple,,5,,"['N', 'AO1', 'D', 'IH0', 'N']","['N', 'AO', 'D', 'IH', 'N']",,"['N', 'AO', 'D', 'IH', 'N']"
1110,310,telide,PSS,pseudo,short,simple,,5,,"['T', 'EH0', 'L', 'AY1', 'D']","['T', 'EH', 'L', 'AY', 'D']",,"['T', 'EH', 'L', 'AY', 'D']"
1111,311,churact,PSS,pseudo,short,simple,,5,,"['CH', 'ER0', 'AE1', 'K', 'T']","['CH', 'ER', 'AE', 'K', 'T']",,"['CH', 'ER', 'AE', 'K', 'T']"
1112,312,althod,PSS,pseudo,short,simple,,5,,"['AE1', 'L', 'TH', 'AH0', 'D']","['AE', 'L', 'TH', 'AH', 'D']",,"['AE', 'L', 'TH', 'AH', 'D']"
1113,313,nethio,PSS,pseudo,short,simple,,5,,"['N', 'EH1', 'TH', 'IY0', 'OW0']","['N', 'EH', 'TH', 'IY', 'OW']",,"['N', 'EH', 'TH', 'IY', 'OW']"
1114,314,speeho,PSS,pseudo,short,simple,,5,,"['S', 'P', 'IY1', 'HH', 'OW0']","['S', 'P', 'IY', 'HH', 'OW']",,"['S', 'P', 'IY', 'HH', 'OW']"
1115,315,favig,PSS,pseudo,short,simple,,5,,"['F', 'AA1', 'V', 'IH0', 'G']","['F', 'AA', 'V', 'IH', 'G']",,"['F', 'AA', 'V', 'IH', 'G']"
1116,316,addrol,PSS,pseudo,short,simple,,5,,"['AE1', 'D', 'R', 'AH0', 'L']","['AE', 'D', 'R', 'AH', 'L']",,"['AE', 'D', 'R', 'AH', 'L']"
1117,317,anaha,PSS,pseudo,short,simple,,5,,"['AE1', 'N', 'AH0', 'HH', 'AA2']","['AE', 'N', 'AH', 'HH', 'AA']",,"['AE', 'N', 'AH', 'HH', 'AA']"
1118,318,hercene,PSS,pseudo,short,simple,,5,,"['HH', 'ER1', 'S', 'IY0', 'N']","['HH', 'ER', 'S', 'IY', 'N']",,"['HH', 'ER', 'S', 'IY', 'N']"
1119,319,pothol,PSS,pseudo,short,simple,,5,,"['P', 'AA1', 'TH', 'AH0', 'L']","['P', 'AA', 'TH', 'AH', 'L']",,"['P', 'AA', 'TH', 'AH', 'L']"
1120,320,sommis,PSS,pseudo,short,simple,,5,,"['S', 'AA1', 'M', 'IH0', 'S']","['S', 'AA', 'M', 'IH', 'S']",,"['S', 'AA', 'M', 'IH', 'S']"
1121,321,durdin,PSS,pseudo,short,simple,,5,,"['D', 'ER1', 'D', 'IH0', 'N']","['D', 'ER', 'D', 'IH', 'N']",,"['D', 'ER', 'D', 'IH', 'N']"
1122,322,estit,PSS,pseudo,short,simple,,5,,"['EH1', 'S', 'T', 'IH0', 'T']","['EH', 'S', 'T', 'IH', 'T']",,"['EH', 'S', 'T', 'IH', 'T']"
1123,323,govior,PSS,pseudo,short,simple,,5,,"['G', 'OW1', 'V', 'Y', 'ER0']","['G', 'OW', 'V', 'Y', 'ER']",,"['G', 'OW', 'V', 'Y', 'ER']"
1124,324,slosp,PSS,pseudo,short,simple,,5,,"['S', 'L', 'AA1', 'S', 'P']","['S', 'L', 'AA', 'S', 'P']",,"['S', 'L', 'AA', 'S', 'P']"
1125,325,thapet,PSS,pseudo,short,simple,,5,,"['TH', 'AE1', 'P', 'AH0', 'T']","['TH', 'AE', 'P', 'AH', 'T']",,"['TH', 'AE', 'P', 'AH', 'T']"
1126,326,happos,PSS,pseudo,short,simple,,5,,"['HH', 'AE1', 'P', 'OW0', 'Z']","['HH', 'AE', 'P', 'OW', 'Z']",,"['HH', 'AE', 'P', 'OW', 'Z']"
1127,327,fackda,PSS,pseudo,short,simple,,5,,"['F', 'AE1', 'K', 'D', 'AH0']","['F', 'AE', 'K', 'D', 'AH']",,"['F', 'AE', 'K', 'D', 'AH']"
1128,328,waffit,PSS,pseudo,short,simple,,5,,"['W', 'AA1', 'F', 'IH0', 'T']","['W', 'AA', 'F', 'IH', 'T']",,"['W', 'AA', 'F', 'IH', 'T']"
1129,329,motac,PSS,pseudo,short,simple,,5,,"['M', 'OW1', 'T', 'AH0', 'K']","['M', 'OW', 'T', 'AH', 'K']",,"['M', 'OW', 'T', 'AH', 'K']"
1130,330,dimeth,PSS,pseudo,short,simple,,5,,"['D', 'IH1', 'M', 'IH0', 'TH']","['D', 'IH', 'M', 'IH', 'TH']",,"['D', 'IH', 'M', 'IH', 'TH']"
1131,331,mellem,PSS,pseudo,short,simple,,5,,"['M', 'EH1', 'L', 'IH0', 'M']","['M', 'EH', 'L', 'IH', 'M']",,"['M', 'EH', 'L', 'IH', 'M']"
1132,332,seget,PSS,pseudo,short,simple,,5,,"['S', 'EH1', 'G', 'IH0', 'T']","['S', 'EH', 'G', 'IH', 'T']",,"['S', 'EH', 'G', 'IH', 'T']"
