,Word,Condition,Lexicality,Size,Morphology,Frequency,Length,Zipf_Frequency,Phonemes,No_Stress,Part of Speech,Vowel Count,Consonant Count,Prediction,Edit_Distance,Insertions,Deletions,Substitutions,Error_Indices
222,explific,PLC,pseudo,long,complex,,9,,"['EH', 'K', 'S', 'P', 'L', 'IH', 'F', 'IH', 'K']","['EH', 'K', 'S', 'P', 'L', 'IH', 'F', 'IH', 'K']",,3,6,"['EH', 'K', 'S', 'P', 'L', 'IH', 'F', 'IH', 'K']",0,0,0,0,[]
223,deoutsell,PLC,pseudo,long,complex,,9,,"['D', 'EH', 'T', 'W', 'AH', 'S', 'T', 'AH', 'L']","['D', 'EH', 'T', 'W', 'AH', 'S', 'T', 'AH', 'L']",,3,6,"['D', 'EH', 'T', 'W', 'AH', 'S', 'T', 'AH', 'L']",0,0,0,0,[]
224,deodeness,PLC,pseudo,long,complex,,9,,"['D', 'IY', 'D', 'AH', 'N', 'IH', 'S', 'AH', 'Z']","['D', 'IY', 'D', 'AH', 'N', 'IH', 'S', 'AH', 'Z']",,4,5,"['D', 'IY', 'D', 'AH', 'N', 'IH', 'S', 'AH', 'Z']",0,0,0,0,[]
225,puzuking,PLC,pseudo,long,complex,,9,,"['P', 'Y', 'UW', 'Z', 'K', 'IH', 'V', 'IH', 'NG']","['P', 'Y', 'UW', 'Z', 'K', 'IH', 'V', 'IH', 'NG']",,3,6,"['P', 'Y', 'UW', 'Z', 'IH', 'K', 'V', 'IH', 'NG']",2,1,1,0,"[5, 6]"
226,countriand,PLC,pseudo,long,complex,,9,,"['K', 'AA', 'N', 'T', 'R', 'IY', 'AH', 'N', 'D']","['K', 'AA', 'N', 'T', 'R', 'IY', 'AH', 'N', 'D']",,3,6,"['K', 'AA', 'N', 'T', 'R', 'IY', 'AH', 'N', 'D']",0,0,0,0,[]
227,botinsled,PLC,pseudo,long,complex,,9,,"['B', 'OW', 'T', 'IH', 'N', 'S', 'L', 'EH', 'D']","['B', 'OW', 'T', 'IH', 'N', 'S', 'L', 'EH', 'D']",,3,6,"['B', 'OW', 'T', 'IH', 'N', 'S', 'L', 'EH', 'D']",0,0,0,0,[]
228,deliaumnal,PLC,pseudo,long,complex,,9,,"['D', 'EH', 'L', 'IY', 'AH', 'M', 'N', 'AH', 'L']","['D', 'EH', 'L', 'IY', 'AH', 'M', 'N', 'AH', 'L']",,4,5,"['EH', 'D', 'L', 'IY', 'AH', 'M', 'N', 'AH', 'L']",2,1,1,0,"[1, 2]"
229,invoribute,PLC,pseudo,long,complex,,9,,"['IH', 'N', 'V', 'AO', 'R', 'AH', 'B', 'AH', 'T']","['IH', 'N', 'V', 'AO', 'R', 'AH', 'B', 'AH', 'T']",,4,5,"['IH', 'N', 'V', 'AO', 'R', 'AH', 'B', 'AH', 'T']",0,0,0,0,[]
230,unfornity,PLC,pseudo,long,complex,,9,,"['AH', 'N', 'F', 'AO', 'R', 'N', 'IH', 'T', 'IY']","['AH', 'N', 'F', 'AO', 'R', 'N', 'IH', 'T', 'IY']",,4,5,"['AH', 'N', 'F', 'AO', 'R', 'N', 'IH', 'T', 'IY']",0,0,0,0,[]
231,didamplate,PLC,pseudo,long,complex,,9,,"['D', 'IH', 'D', 'AH', 'M', 'P', 'L', 'EY', 'T']","['D', 'IH', 'D', 'AH', 'M', 'P', 'L', 'EY', 'T']",,3,6,"['D', 'IH', 'D', 'AH', 'M', 'P', 'L', 'EY', 'T']",0,0,0,0,[]
232,weirdnest,PLC,pseudo,long,complex,,9,,"['W', 'ER', 'D', 'AH', 'N', 'S', 'T', 'AH', 'T']","['W', 'ER', 'D', 'AH', 'N', 'S', 'T', 'AH', 'T']",,3,6,"['W', 'ER', 'D', 'AH', 'N', 'S', 'T', 'AH', 'T']",0,0,0,0,[]
233,yug,PSS,pseudo,short,simple,,3,,"['Y', 'AH', 'G']","['Y', 'AH', 'G']",,1,2,"['Y', 'AH', 'G']",0,0,0,0,[]
234,dop,PSS,pseudo,short,simple,,3,,"['D', 'AA', 'P']","['D', 'AA', 'P']",,1,2,"['D', 'AA', 'P']",0,0,0,0,[]
235,fed,PSS,pseudo,short,simple,,3,,"['F', 'EH', 'D']","['F', 'EH', 'D']",,1,2,"['F', 'EH', 'D']",0,0,0,0,[]
236,fut,PSS,pseudo,short,simple,,3,,"['F', 'AH', 'T']","['F', 'AH', 'T']",,1,2,"['F', 'AH', 'T']",0,0,0,0,[]
237,wid,PSS,pseudo,short,simple,,3,,"['W', 'IH', 'D']","['W', 'IH', 'D']",,1,2,"['W', 'IH', 'D']",0,0,0,0,[]
238,tob,PSS,pseudo,short,simple,,3,,"['T', 'AA', 'B']","['T', 'AA', 'B']",,1,2,"['T', 'AA', 'B']",0,0,0,0,[]
239,asy,PSS,pseudo,short,simple,,3,,"['EY', 'S', 'IY']","['EY', 'S', 'IY']",,2,1,"['EY', 'S', 'IY']",0,0,0,0,[]
240,dav,PSS,pseudo,short,simple,,3,,"['D', 'AA', 'V']","['D', 'AA', 'V']",,1,2,"['D', 'AA', 'V']",0,0,0,0,[]
241,terth,PSS,pseudo,short,simple,,3,,"['T', 'ER', 'DH']","['T', 'ER', 'DH']",,1,2,"['T', 'ER', 'DH']",0,0,0,0,[]
242,jerf,PSS,pseudo,short,simple,,3,,"['JH', 'ER', 'F']","['JH', 'ER', 'F']",,1,2,"['JH', 'ER', 'F']",0,0,0,0,[]
243,tog,PSS,pseudo,short,simple,,3,,"['T', 'AO', 'G']","['T', 'AO', 'G']",,1,2,"['T', 'AO', 'G']",0,0,0,0,[]
244,mim,PSS,pseudo,short,simple,,3,,"['M', 'IH', 'M']","['M', 'IH', 'M']",,1,2,"['M', 'IH', 'M']",0,0,0,0,[]
245,thurse,PSS,pseudo,short,simple,,3,,"['TH', 'ER', 'S']","['TH', 'ER', 'S']",,1,2,"['TH', 'ER', 'S']",0,0,0,0,[]
246,fug,PSS,pseudo,short,simple,,3,,"['F', 'AH', 'G']","['F', 'AH', 'G']",,1,2,"['F', 'AH', 'G']",0,0,0,0,[]
247,clow,PSS,pseudo,short,simple,,3,,"['K', 'L', 'OW']","['K', 'L', 'OW']",,1,2,"['K', 'L', 'OW']",0,0,0,0,[]
248,gerf,PSS,pseudo,short,simple,,3,,"['G', 'ER', 'F']","['G', 'ER', 'F']",,1,2,"['G', 'ER', 'F']",0,0,0,0,[]
249,choune,PSS,pseudo,short,simple,,3,,"['CH', 'UW', 'N']","['CH', 'UW', 'N']",,1,2,"['CH', 'UW', 'N']",0,0,0,0,[]
250,shoide,PSS,pseudo,short,simple,,3,,"['SH', 'OY', 'D']","['SH', 'OY', 'D']",,1,2,"['SH', 'OY', 'D']",0,0,0,0,[]
251,spee,PSS,pseudo,short,simple,,3,,"['S', 'P', 'IY']","['S', 'P', 'IY']",,1,2,"['S', 'P', 'IY']",0,0,0,0,[]
252,mun,PSS,pseudo,short,simple,,3,,"['M', 'AH', 'N']","['M', 'AH', 'N']",,1,2,"['M', 'AH', 'N']",0,0,0,0,[]
253,frew,PSS,pseudo,short,simple,,3,,"['F', 'R', 'UW']","['F', 'R', 'UW']",,1,2,"['F', 'R', 'UW']",0,0,0,0,[]
254,poin,PSS,pseudo,short,simple,,3,,"['P', 'OY', 'N']","['P', 'OY', 'N']",,1,2,"['P', 'OY', 'N']",0,0,0,0,[]
255,pash,PSS,pseudo,short,simple,,3,,"['P', 'AE', 'SH']","['P', 'AE', 'SH']",,1,2,"['P', 'AE', 'SH']",0,0,0,0,[]
256,pook,PSS,pseudo,short,simple,,3,,"['P', 'UH', 'K']","['P', 'UH', 'K']",,1,2,"['P', 'UH', 'K']",0,0,0,0,[]
257,zom,PSS,pseudo,short,simple,,3,,"['Z', 'AA', 'M']","['Z', 'AA', 'M']",,1,2,"['Z', 'AA', 'M']",0,0,0,0,[]
258,vin,PSS,pseudo,short,simple,,3,,"['V', 'IH', 'N']","['V', 'IH', 'N']",,1,2,"['V', 'IH', 'N']",0,0,0,0,[]
259,bia,PSS,pseudo,short,simple,,3,,"['B', 'IY', 'AH']","['B', 'IY', 'AH']",,2,1,"['B', 'IY', 'AH']",0,0,0,0,[]
260,vid,PSS,pseudo,short,simple,,3,,"['V', 'IH', 'D']","['V', 'IH', 'D']",,1,2,"['V', 'IH', 'D']",0,0,0,0,[]
261,thowl,PSS,pseudo,short,simple,,3,,"['TH', 'OW', 'L']","['TH', 'OW', 'L']",,1,2,"['TH', 'OW', 'L']",0,0,0,0,[]
262,thet,PSS,pseudo,short,simple,,3,,"['TH', 'EH', 'T']","['TH', 'EH', 'T']",,1,2,"['TH', 'EH', 'T']",0,0,0,0,[]
263,puz,PSS,pseudo,short,simple,,3,,"['P', 'UH', 'Z']","['P', 'UH', 'Z']",,1,2,"['P', 'UH', 'Z']",0,0,0,0,[]
264,mus,PSS,pseudo,short,simple,,3,,"['M', 'AH', 'S']","['M', 'AH', 'S']",,1,2,"['M', 'AH', 'S']",0,0,0,0,[]
265,vig,PSS,pseudo,short,simple,,3,,"['V', 'IH', 'G']","['V', 'IH', 'G']",,1,2,"['V', 'IH', 'G']",0,0,0,0,[]
266,shend,PSS,pseudo,short,simple,,4,,"['SH', 'EH', 'N', 'D']","['SH', 'EH', 'N', 'D']",,1,3,"['SH', 'EH', 'N', 'D']",0,0,0,0,[]
267,clore,PSS,pseudo,short,simple,,4,,"['K', 'L', 'AO', 'R']","['K', 'L', 'AO', 'R']",,1,3,"['K', 'L', 'AO', 'R']",0,0,0,0,[]
268,pren,PSS,pseudo,short,simple,,4,,"['P', 'R', 'EH', 'N']","['P', 'R', 'EH', 'N']",,1,3,"['P', 'R', 'EH', 'N']",0,0,0,0,[]
269,frel,PSS,pseudo,short,simple,,4,,"['F', 'R', 'EH', 'L']","['F', 'R', 'EH', 'L']",,1,3,"['F', 'R', 'EH', 'L']",0,0,0,0,[]
270,eitchon,PSS,pseudo,short,simple,,4,,"['AY', 'CH', 'AH', 'N']","['AY', 'CH', 'AH', 'N']",,2,2,"['AY', 'CH', 'AH', 'N']",0,0,0,0,[]
271,eshing,PSS,pseudo,short,simple,,4,,"['EH', 'SH', 'IH', 'NG']","['EH', 'SH', 'IH', 'NG']",,2,2,"['EH', 'SH', 'IH', 'NG']",0,0,0,0,[]
272,plar,PSS,pseudo,short,simple,,4,,"['P', 'L', 'AA', 'R']","['P', 'L', 'AA', 'R']",,1,3,"['P', 'L', 'AA', 'R']",0,0,0,0,[]
273,thoulah,PSS,pseudo,short,simple,,4,,"['TH', 'UW', 'L', 'AH']","['TH', 'UW', 'L', 'AH']",,2,2,"['TH', 'UW', 'L', 'AH']",0,0,0,0,[]
274,wessau,PSS,pseudo,short,simple,,4,,"['W', 'EH', 'S', 'OW']","['W', 'EH', 'S', 'OW']",,2,2,"['W', 'EH', 'S', 'OW']",0,0,0,0,[]
275,prig,PSS,pseudo,short,simple,,4,,"['P', 'R', 'IH', 'G']","['P', 'R', 'IH', 'G']",,1,3,"['P', 'R', 'IH', 'G']",0,0,0,0,[]
276,pharl,PSS,pseudo,short,simple,,4,,"['F', 'AA', 'R', 'L']","['F', 'AA', 'R', 'L']",,1,3,"['F', 'AA', 'R', 'L']",0,0,0,0,[]
277,oppard,PSS,pseudo,short,simple,,4,,"['AA', 'P', 'ER', 'D']","['AA', 'P', 'ER', 'D']",,2,2,"['AA', 'P', 'ER', 'D']",0,0,0,0,[]
278,strugh,PSS,pseudo,short,simple,,4,,"['S', 'T', 'R', 'UW']","['S', 'T', 'R', 'UW']",,1,3,"['S', 'T', 'R', 'UW']",0,0,0,0,[]
279,horm,PSS,pseudo,short,simple,,4,,"['HH', 'AO', 'R', 'M']","['HH', 'AO', 'R', 'M']",,1,3,"['HH', 'AO', 'R', 'M']",0,0,0,0,[]
280,sallar,PSS,pseudo,short,simple,,4,,"['S', 'AE', 'L', 'ER']","['S', 'AE', 'L', 'ER']",,2,2,"['S', 'AE', 'L', 'ER']",0,0,0,0,[]
281,aurick,PSS,pseudo,short,simple,,4,,"['AO', 'R', 'IH', 'K']","['AO', 'R', 'IH', 'K']",,2,2,"['AO', 'R', 'IH', 'K']",0,0,0,0,[]
282,porl,PSS,pseudo,short,simple,,4,,"['P', 'AO', 'R', 'L']","['P', 'AO', 'R', 'L']",,1,3,"['P', 'AO', 'R', 'L']",0,0,0,0,[]
283,cruss,PSS,pseudo,short,simple,,4,,"['K', 'R', 'AH', 'S']","['K', 'R', 'AH', 'S']",,1,3,"['K', 'R', 'AH', 'S']",0,0,0,0,[]
284,ando,PSS,pseudo,short,simple,,4,,"['AE', 'N', 'D', 'OW']","['AE', 'N', 'D', 'OW']",,2,2,"['AE', 'N', 'D', 'OW']",0,0,0,0,[]
285,opir,PSS,pseudo,short,simple,,4,,"['OW', 'P', 'EH', 'R']","['OW', 'P', 'EH', 'R']",,2,2,"['OW', 'P', 'EH', 'R']",0,0,0,0,[]
286,fress,PSS,pseudo,short,simple,,4,,"['F', 'R', 'EH', 'S']","['F', 'R', 'EH', 'S']",,1,3,"['F', 'R', 'EH', 'S']",0,0,0,0,[]
287,heacte,PSS,pseudo,short,simple,,4,,"['HH', 'EH', 'K', 'T']","['HH', 'EH', 'K', 'T']",,1,3,"['HH', 'EH', 'K', 'T']",0,0,0,0,[]
288,smag,PSS,pseudo,short,simple,,4,,"['S', 'M', 'AE', 'G']","['S', 'M', 'AE', 'G']",,1,3,"['S', 'M', 'AE', 'G']",0,0,0,0,[]
289,cangue,PSS,pseudo,short,simple,,4,,"['K', 'AE', 'NG', 'G']","['K', 'AE', 'NG', 'G']",,1,3,"['K', 'AE', 'NG', 'G']",0,0,0,0,[]
290,clidge,PSS,pseudo,short,simple,,4,,"['K', 'L', 'IH', 'JH']","['K', 'L', 'IH', 'JH']",,1,3,"['K', 'L', 'IH', 'JH']",0,0,0,0,[]
291,nobere,PSS,pseudo,short,simple,,4,,"['N', 'OW', 'B', 'ER']","['N', 'OW', 'B', 'ER']",,2,2,"['N', 'OW', 'B', 'ER']",0,0,0,0,[]
292,thount,PSS,pseudo,short,simple,,4,,"['TH', 'AW', 'N', 'T']","['TH', 'AW', 'N', 'T']",,1,3,"['TH', 'AW', 'N', 'T']",0,0,0,0,[]
293,stut,PSS,pseudo,short,simple,,4,,"['S', 'T', 'AH', 'T']","['S', 'T', 'AH', 'T']",,1,3,"['S', 'T', 'AH', 'T']",0,0,0,0,[]
294,plass,PSS,pseudo,short,simple,,4,,"['P', 'L', 'AE', 'S']","['P', 'L', 'AE', 'S']",,1,3,"['P', 'L', 'AE', 'S']",0,0,0,0,[]
295,knound,PSS,pseudo,short,simple,,4,,"['N', 'AW', 'N', 'D']","['N', 'AW', 'N', 'D']",,1,3,"['N', 'AW', 'N', 'D']",0,0,0,0,[]
296,tungth,PSS,pseudo,short,simple,,4,,"['T', 'AH', 'NG', 'TH']","['T', 'AH', 'NG', 'TH']",,1,3,"['T', 'AH', 'NG', 'TH']",0,0,0,0,[]
297,traime,PSS,pseudo,short,simple,,4,,"['T', 'R', 'EY', 'M']","['T', 'R', 'EY', 'M']",,1,3,"['T', 'R', 'EY', 'M']",0,0,0,0,[]
298,swit,PSS,pseudo,short,simple,,4,,"['S', 'W', 'IH', 'T']","['S', 'W', 'IH', 'T']",,1,3,"['S', 'W', 'IH', 'T']",0,0,0,0,[]
299,agai,PSS,pseudo,short,simple,,4,,"['AH', 'G', 'AA', 'IY']","['AH', 'G', 'AA', 'IY']",,3,1,"['AH', 'G', 'AA', 'IY']",0,0,0,0,[]
300,surkine,PSS,pseudo,short,simple,,5,,"['S', 'ER', 'K', 'AY', 'N']","['S', 'ER', 'K', 'AY', 'N']",,2,3,"['S', 'ER', 'K', 'AY', 'N']",0,0,0,0,[]
301,oriva,PSS,pseudo,short,simple,,5,,"['AO', 'R', 'IY', 'V', 'AH']","['AO', 'R', 'IY', 'V', 'AH']",,3,2,"['AO', 'R', 'IY', 'V', 'AH']",0,0,0,0,[]
302,fesig,PSS,pseudo,short,simple,,5,,"['F', 'EH', 'S', 'IH', 'G']","['F', 'EH', 'S', 'IH', 'G']",,2,3,"['F', 'EH', 'S', 'IH', 'G']",0,0,0,0,[]
303,otroa,PSS,pseudo,short,simple,,5,,"['AW', 'T', 'R', 'OW', 'AH']","['AW', 'T', 'R', 'OW', 'AH']",,3,2,"['AW', 'T', 'R', 'OW', 'AH']",0,0,0,0,[]
304,mussid,PSS,pseudo,short,simple,,5,,"['M', 'AH', 'S', 'IH', 'D']","['M', 'AH', 'S', 'IH', 'D']",,2,3,"['M', 'AH', 'S', 'IH', 'D']",0,0,0,0,[]
305,basire,PSS,pseudo,short,simple,,5,,"['B', 'AH', 'S', 'IY', 'R']","['B', 'AH', 'S', 'IY', 'R']",,2,3,"['B', 'AH', 'S', 'IY', 'R']",0,0,0,0,[]
306,smazi,PSS,pseudo,short,simple,,5,,"['S', 'M', 'AA', 'Z', 'IY']","['S', 'M', 'AA', 'Z', 'IY']",,2,3,"['S', 'M', 'AA', 'Z', 'IY']",0,0,0,0,[]
307,sithro,PSS,pseudo,short,simple,,5,,"['S', 'IH', 'TH', 'R', 'OW']","['S', 'IH', 'TH', 'R', 'OW']",,2,3,"['S', 'IH', 'TH', 'R', 'OW']",0,0,0,0,[]
308,euris,PSS,pseudo,short,simple,,5,,"['Y', 'UW', 'R', 'IH', 'S']","['Y', 'UW', 'R', 'IH', 'S']",,2,3,"['Y', 'UW', 'R', 'IH', 'S']",0,0,0,0,[]
309,naudin,PSS,pseudo,short,simple,,5,,"['N', 'AO', 'D', 'IH', 'N']","['N', 'AO', 'D', 'IH', 'N']",,2,3,"['N', 'AO', 'D', 'IH', 'N']",0,0,0,0,[]
310,telide,PSS,pseudo,short,simple,,5,,"['T', 'EH', 'L', 'AY', 'D']","['T', 'EH', 'L', 'AY', 'D']",,2,3,"['T', 'EH', 'L', 'AY', 'D']",0,0,0,0,[]
311,churact,PSS,pseudo,short,simple,,5,,"['CH', 'ER', 'AE', 'K', 'T']","['CH', 'ER', 'AE', 'K', 'T']",,2,3,"['CH', 'ER', 'AE', 'K', 'T']",0,0,0,0,[]
312,althod,PSS,pseudo,short,simple,,5,,"['AE', 'L', 'TH', 'AH', 'D']","['AE', 'L', 'TH', 'AH', 'D']",,2,3,"['AE', 'L', 'TH', 'AH', 'D']",0,0,0,0,[]
313,nethio,PSS,pseudo,short,simple,,5,,"['N', 'EH', 'TH', 'IY', 'OW']","['N', 'EH', 'TH', 'IY', 'OW']",,3,2,"['N', 'EH', 'TH', 'IY', 'OW']",0,0,0,0,[]
314,speeho,PSS,pseudo,short,simple,,5,,"['S', 'P', 'IY', 'HH', 'OW']","['S', 'P', 'IY', 'HH', 'OW']",,2,3,"['S', 'P', 'IY', 'HH', 'OW']",0,0,0,0,[]
315,favig,PSS,pseudo,short,simple,,5,,"['F', 'AA', 'V', 'IH', 'G']","['F', 'AA', 'V', 'IH', 'G']",,2,3,"['F', 'AA', 'V', 'IH', 'G']",0,0,0,0,[]
316,addrol,PSS,pseudo,short,simple,,5,,"['AE', 'D', 'R', 'AH', 'L']","['AE', 'D', 'R', 'AH', 'L']",,2,3,"['AE', 'D', 'R', 'AH', 'L']",0,0,0,0,[]
317,anaha,PSS,pseudo,short,simple,,5,,"['AE', 'N', 'AH', 'HH', 'AA']","['AE', 'N', 'AH', 'HH', 'AA']",,3,2,"['AE', 'N', 'AH', 'HH', 'AA']",0,0,0,0,[]
318,hercene,PSS,pseudo,short,simple,,5,,"['HH', 'ER', 'S', 'IY', 'N']","['HH', 'ER', 'S', 'IY', 'N']",,2,3,"['HH', 'ER', 'S', 'IY', 'N']",0,0,0,0,[]
319,pothol,PSS,pseudo,short,simple,,5,,"['P', 'AA', 'TH', 'AH', 'L']","['P', 'AA', 'TH', 'AH', 'L']",,2,3,"['P', 'AA', 'TH', 'AH', 'L']",0,0,0,0,[]
320,sommis,PSS,pseudo,short,simple,,5,,"['S', 'AA', 'M', 'IH', 'S']","['S', 'AA', 'M', 'IH', 'S']",,2,3,"['S', 'AA', 'M', 'IH', 'S']",0,0,0,0,[]
321,durdin,PSS,pseudo,short,simple,,5,,"['D', 'ER', 'D', 'IH', 'N']","['D', 'ER', 'D', 'IH', 'N']",,2,3,"['D', 'ER', 'D', 'IH', 'N']",0,0,0,0,[]
322,estit,PSS,pseudo,short,simple,,5,,"['EH', 'S', 'T', 'IH', 'T']","['EH', 'S', 'T', 'IH', 'T']",,2,3,"['EH', 'S', 'T', 'IH', 'T']",0,0,0,0,[]
323,govior,PSS,pseudo,short,simple,,5,,"['G', 'OW', 'V', 'Y', 'ER']","['G', 'OW', 'V', 'Y', 'ER']",,2,3,"['G', 'OW', 'V', 'Y', 'ER']",0,0,0,0,[]
324,slosp,PSS,pseudo,short,simple,,5,,"['S', 'L', 'AA', 'S', 'P']","['S', 'L', 'AA', 'S', 'P']",,1,4,"['S', 'L', 'AA', 'S', 'P']",0,0,0,0,[]
325,thapet,PSS,pseudo,short,simple,,5,,"['TH', 'AE', 'P', 'AH', 'T']","['TH', 'AE', 'P', 'AH', 'T']",,2,3,"['TH', 'AE', 'P', 'AH', 'T']",0,0,0,0,[]
326,happos,PSS,pseudo,short,simple,,5,,"['HH', 'AE', 'P', 'OW', 'Z']","['HH', 'AE', 'P', 'OW', 'Z']",,2,3,"['HH', 'AE', 'P', 'OW', 'Z']",0,0,0,0,[]
327,fackda,PSS,pseudo,short,simple,,5,,"['F', 'AE', 'K', 'D', 'AH']","['F', 'AE', 'K', 'D', 'AH']",,2,3,"['F', 'AE', 'K', 'D', 'AH']",0,0,0,0,[]
328,waffit,PSS,pseudo,short,simple,,5,,"['W', 'AA', 'F', 'IH', 'T']","['W', 'AA', 'F', 'IH', 'T']",,2,3,"['W', 'AA', 'F', 'IH', 'T']",0,0,0,0,[]
329,motac,PSS,pseudo,short,simple,,5,,"['M', 'OW', 'T', 'AH', 'K']","['M', 'OW', 'T', 'AH', 'K']",,2,3,"['M', 'OW', 'T', 'AH', 'K']",0,0,0,0,[]
330,dimeth,PSS,pseudo,short,simple,,5,,"['D', 'IH', 'M', 'IH', 'TH']","['D', 'IH', 'M', 'IH', 'TH']",,2,3,"['D', 'IH', 'M', 'IH', 'TH']",0,0,0,0,[]
331,mellem,PSS,pseudo,short,simple,,5,,"['M', 'EH', 'L', 'IH', 'M']","['M', 'EH', 'L', 'IH', 'M']",,2,3,"['M', 'EH', 'L', 'IH', 'M']",0,0,0,0,[]
332,seget,PSS,pseudo,short,simple,,5,,"['S', 'EH', 'G', 'IH', 'T']","['S', 'EH', 'G', 'IH', 'T']",,2,3,"['S', 'EH', 'G', 'IH', 'T']",0,0,0,0,[]
333,sinempt,PLS,pseudo,long,simple,,7,,"['S', 'IH', 'N', 'AH', 'M', 'P', 'T']","['S', 'IH', 'N', 'AH', 'M', 'P', 'T']",,2,5,"['S', 'IH', 'N', 'AH', 'M', 'P', 'T']",0,0,0,0,[]
334,admilaire,PLS,pseudo,long,simple,,7,,"['AE', 'D', 'M', 'AH', 'L', 'EH', 'R']","['AE', 'D', 'M', 'AH', 'L', 'EH', 'R']",,3,4,"['AE', 'D', 'M', 'AH', 'L', 'EH', 'R']",0,0,0,0,[]
335,shosequin,PLS,pseudo,long,simple,,7,,"['SH', 'OW', 'S', 'K', 'W', 'IH', 'N']","['SH', 'OW', 'S', 'K', 'W', 'IH', 'N']",,2,5,"['SH', 'OW', 'S', 'K', 'W', 'IH', 'N']",0,0,0,0,[]
336,thamises,PLS,pseudo,long,simple,,7,,"['TH', 'AE', 'M', 'AH', 'S', 'AH', 'Z']","['TH', 'AE', 'M', 'AH', 'S', 'AH', 'Z']",,3,4,"['TH', 'AE', 'M', 'AH', 'S', 'AH', 'Z']",0,0,0,0,[]
337,hunfict,PLS,pseudo,long,simple,,7,,"['HH', 'AH', 'N', 'F', 'IH', 'K', 'T']","['HH', 'AH', 'N', 'F', 'IH', 'K', 'T']",,2,5,"['HH', 'AH', 'N', 'F', 'IH', 'K', 'T']",0,0,0,0,[]
338,winagen,PLS,pseudo,long,simple,,7,,"['W', 'IH', 'N', 'AH', 'G', 'AH', 'N']","['W', 'IH', 'N', 'AH', 'G', 'AH', 'N']",,3,4,"['W', 'IH', 'N', 'AH', 'G', 'AH', 'N']",0,0,0,0,[]
339,hasiden,PLS,pseudo,long,simple,,7,,"['HH', 'AE', 'Z', 'IH', 'D', 'AH', 'N']","['HH', 'AE', 'Z', 'IH', 'D', 'AH', 'N']",,3,4,"['HH', 'AE', 'Z', 'IH', 'D', 'AH', 'N']",0,0,0,0,[]
340,manketa,PLS,pseudo,long,simple,,7,,"['M', 'AE', 'N', 'K', 'EH', 'T', 'AH']","['M', 'AE', 'N', 'K', 'EH', 'T', 'AH']",,3,4,"['M', 'AE', 'N', 'K', 'EH', 'T', 'AH']",0,0,0,0,[]
341,dristive,PLS,pseudo,long,simple,,7,,"['D', 'R', 'IH', 'S', 'T', 'IH', 'V']","['D', 'R', 'IH', 'S', 'T', 'IH', 'V']",,2,5,"['D', 'R', 'IH', 'S', 'T', 'IH', 'V']",0,0,0,0,[]
342,gazakin,PLS,pseudo,long,simple,,7,,"['G', 'AE', 'Z', 'AH', 'K', 'IH', 'N']","['G', 'AE', 'Z', 'AH', 'K', 'IH', 'N']",,3,4,"['G', 'AE', 'Z', 'AH', 'K', 'IH', 'N']",0,0,0,0,[]
343,rananut,PLS,pseudo,long,simple,,7,,"['R', 'AE', 'N', 'AH', 'N', 'AH', 'T']","['R', 'AE', 'N', 'AH', 'N', 'AH', 'T']",,3,4,"['R', 'AE', 'N', 'AH', 'N', 'AH', 'T']",0,0,0,0,[]
344,eurtiance,PLS,pseudo,long,simple,,7,,"['Y', 'UH', 'R', 'SH', 'AH', 'N', 'S']","['Y', 'UH', 'R', 'SH', 'AH', 'N', 'S']",,2,5,"['Y', 'UH', 'R', 'SH', 'AH', 'N', 'S']",0,0,0,0,[]
345,plexan,PLS,pseudo,long,simple,,7,,"['P', 'L', 'EH', 'K', 'S', 'AH', 'N']","['P', 'L', 'EH', 'K', 'S', 'AH', 'N']",,2,5,"['P', 'L', 'EH', 'K', 'S', 'AH', 'N']",0,0,0,0,[]
346,namsessi,PLS,pseudo,long,simple,,7,,"['N', 'AA', 'M', 'S', 'EH', 'S', 'IY']","['N', 'AA', 'M', 'S', 'EH', 'S', 'IY']",,3,4,"['N', 'AA', 'M', 'S', 'EH', 'S', 'IY']",0,0,0,0,[]
347,onlatin,PLS,pseudo,long,simple,,7,,"['AA', 'N', 'L', 'AH', 'T', 'IH', 'N']","['AA', 'N', 'L', 'AH', 'T', 'IH', 'N']",,3,4,"['AA', 'N', 'L', 'AH', 'T', 'IH', 'N']",0,0,0,0,[]
348,huxice,PLS,pseudo,long,simple,,7,,"['HH', 'AH', 'K', 'S', 'IH', 'K', 'S']","['HH', 'AH', 'K', 'S', 'IH', 'K', 'S']",,2,5,"['HH', 'AH', 'K', 'S', 'IH', 'K', 'S']",0,0,0,0,[]
349,relorma,PLS,pseudo,long,simple,,7,,"['R', 'IH', 'L', 'AO', 'R', 'M', 'AH']","['R', 'IH', 'L', 'AO', 'R', 'M', 'AH']",,3,4,"['R', 'IH', 'L', 'AO', 'R', 'M', 'AH']",0,0,0,0,[]
350,idstary,PLS,pseudo,long,simple,,7,,"['AY', 'D', 'S', 'T', 'EH', 'R', 'IY']","['AY', 'D', 'S', 'T', 'EH', 'R', 'IY']",,3,4,"['AY', 'D', 'S', 'T', 'EH', 'R', 'IY']",0,0,0,0,[]
351,conermate,PLS,pseudo,long,simple,,7,,"['K', 'OW', 'N', 'ER', 'M', 'EY', 'T']","['K', 'OW', 'N', 'ER', 'M', 'EY', 'T']",,3,4,"['K', 'OW', 'N', 'ER', 'M', 'EY', 'T']",0,0,0,0,[]
