,Phonemes,No Stress,Type,Real,Length
53711,"['NG', 'P', 'L']","['NG', 'P', 'L']",CCC,False,3
53712,"['NG', 'P', 'R']","['NG', 'P', 'R']",CCC,False,3
53713,"['NG', 'P', 'W']","['NG', 'P', 'W']",CCC,False,3
53714,"['NG', 'P', 'Y']","['NG', 'P', 'Y']",CCC,False,3
53715,"['NG', 'T']","['NG', 'T']",CC,False,2
53716,"['NG', 'T', 'AH0']","['NG', 'T', 'AH']",CCV,False,3
53717,"['NG', 'T', 'OY0']","['NG', 'T', 'OY']",CCV,False,3
53718,"['NG', 'T', 'AA0']","['NG', 'T', 'AA']",CCV,False,3
53719,"['NG', 'T', 'AY0']","['NG', 'T', 'AY']",CCV,False,3
53720,"['NG', 'T', 'ER0']","['NG', 'T', 'ER']",CCV,False,3
53721,"['NG', 'T', 'AO0']","['NG', 'T', 'AO']",CCV,False,3
53722,"['NG', 'T', 'UW0']","['NG', 'T', 'UW']",CCV,False,3
53723,"['NG', 'T', 'IH0']","['NG', 'T', 'IH']",CCV,False,3
53724,"['NG', 'T', 'EH0']","['NG', 'T', 'EH']",CCV,False,3
53725,"['NG', 'T', 'UH0']","['NG', 'T', 'UH']",CCV,False,3
53726,"['NG', 'T', 'IY0']","['NG', 'T', 'IY']",CCV,False,3
53727,"['NG', 'T', 'EY0']","['NG', 'T', 'EY']",CCV,False,3
53728,"['NG', 'T', 'OW0']","['NG', 'T', 'OW']",CCV,False,3
53729,"['NG', 'T', 'AE0']","['NG', 'T', 'AE']",CCV,False,3
53730,"['NG', 'T', 'AW0']","['NG', 'T', 'AW']",CCV,False,3
53731,"['NG', 'T', 'P']","['NG', 'T', 'P']",CCC,False,3
53732,"['NG', 'T', 'T']","['NG', 'T', 'T']",CCC,False,3
53733,"['NG', 'T', 'K']","['NG', 'T', 'K']",CCC,False,3
53734,"['NG', 'T', 'B']","['NG', 'T', 'B']",CCC,False,3
53735,"['NG', 'T', 'D']","['NG', 'T', 'D']",CCC,False,3
53736,"['NG', 'T', 'G']","['NG', 'T', 'G']",CCC,False,3
53737,"['NG', 'T', 'F']","['NG', 'T', 'F']",CCC,False,3
53738,"['NG', 'T', 'TH']","['NG', 'T', 'TH']",CCC,False,3
53739,"['NG', 'T', 'S']","['NG', 'T', 'S']",CCC,False,3
53740,"['NG', 'T', 'SH']","['NG', 'T', 'SH']",CCC,False,3
53741,"['NG', 'T', 'Z']","['NG', 'T', 'Z']",CCC,False,3
53742,"['NG', 'T', 'ZH']","['NG', 'T', 'ZH']",CCC,False,3
53743,"['NG', 'T', 'V']","['NG', 'T', 'V']",CCC,False,3
53744,"['NG', 'T', 'DH']","['NG', 'T', 'DH']",CCC,False,3
53745,"['NG', 'T', 'HH']","['NG', 'T', 'HH']",CCC,False,3
53746,"['NG', 'T', 'CH']","['NG', 'T', 'CH']",CCC,False,3
53747,"['NG', 'T', 'JH']","['NG', 'T', 'JH']",CCC,False,3
53748,"['NG', 'T', 'M']","['NG', 'T', 'M']",CCC,False,3
53749,"['NG', 'T', 'N']","['NG', 'T', 'N']",CCC,False,3
53750,"['NG', 'T', 'NG']","['NG', 'T', 'NG']",CCC,False,3
53751,"['NG', 'T', 'L']","['NG', 'T', 'L']",CCC,False,3
53752,"['NG', 'T', 'R']","['NG', 'T', 'R']",CCC,False,3
53753,"['NG', 'T', 'W']","['NG', 'T', 'W']",CCC,False,3
53754,"['NG', 'T', 'Y']","['NG', 'T', 'Y']",CCC,False,3
53755,"['NG', 'K']","['NG', 'K']",CC,False,2
53756,"['NG', 'K', 'AH0']","['NG', 'K', 'AH']",CCV,False,3
53757,"['NG', 'K', 'OY0']","['NG', 'K', 'OY']",CCV,False,3
53758,"['NG', 'K', 'AA0']","['NG', 'K', 'AA']",CCV,False,3
53759,"['NG', 'K', 'AY0']","['NG', 'K', 'AY']",CCV,False,3
53760,"['NG', 'K', 'ER0']","['NG', 'K', 'ER']",CCV,False,3
53761,"['NG', 'K', 'AO0']","['NG', 'K', 'AO']",CCV,False,3
53762,"['NG', 'K', 'UW0']","['NG', 'K', 'UW']",CCV,False,3
53763,"['NG', 'K', 'IH0']","['NG', 'K', 'IH']",CCV,False,3
53764,"['NG', 'K', 'EH0']","['NG', 'K', 'EH']",CCV,False,3
53765,"['NG', 'K', 'UH0']","['NG', 'K', 'UH']",CCV,False,3
53766,"['NG', 'K', 'IY0']","['NG', 'K', 'IY']",CCV,False,3
53767,"['NG', 'K', 'EY0']","['NG', 'K', 'EY']",CCV,False,3
53768,"['NG', 'K', 'OW0']","['NG', 'K', 'OW']",CCV,False,3
53769,"['NG', 'K', 'AE0']","['NG', 'K', 'AE']",CCV,False,3
53770,"['NG', 'K', 'AW0']","['NG', 'K', 'AW']",CCV,False,3
53771,"['NG', 'K', 'P']","['NG', 'K', 'P']",CCC,False,3
53772,"['NG', 'K', 'T']","['NG', 'K', 'T']",CCC,False,3
53773,"['NG', 'K', 'K']","['NG', 'K', 'K']",CCC,False,3
53774,"['NG', 'K', 'B']","['NG', 'K', 'B']",CCC,False,3
53775,"['NG', 'K', 'D']","['NG', 'K', 'D']",CCC,False,3
53776,"['NG', 'K', 'G']","['NG', 'K', 'G']",CCC,False,3
53777,"['NG', 'K', 'F']","['NG', 'K', 'F']",CCC,False,3
53778,"['NG', 'K', 'TH']","['NG', 'K', 'TH']",CCC,False,3
53779,"['NG', 'K', 'S']","['NG', 'K', 'S']",CCC,False,3
53780,"['NG', 'K', 'SH']","['NG', 'K', 'SH']",CCC,False,3
53781,"['NG', 'K', 'Z']","['NG', 'K', 'Z']",CCC,False,3
53782,"['NG', 'K', 'ZH']","['NG', 'K', 'ZH']",CCC,False,3
53783,"['NG', 'K', 'V']","['NG', 'K', 'V']",CCC,False,3
53784,"['NG', 'K', 'DH']","['NG', 'K', 'DH']",CCC,False,3
53785,"['NG', 'K', 'HH']","['NG', 'K', 'HH']",CCC,False,3
53786,"['NG', 'K', 'CH']","['NG', 'K', 'CH']",CCC,False,3
53787,"['NG', 'K', 'JH']","['NG', 'K', 'JH']",CCC,False,3
53788,"['NG', 'K', 'M']","['NG', 'K', 'M']",CCC,False,3
53789,"['NG', 'K', 'N']","['NG', 'K', 'N']",CCC,False,3
53790,"['NG', 'K', 'NG']","['NG', 'K', 'NG']",CCC,False,3
53791,"['NG', 'K', 'L']","['NG', 'K', 'L']",CCC,False,3
53792,"['NG', 'K', 'R']","['NG', 'K', 'R']",CCC,False,3
53793,"['NG', 'K', 'W']","['NG', 'K', 'W']",CCC,False,3
53794,"['NG', 'K', 'Y']","['NG', 'K', 'Y']",CCC,False,3
53795,"['NG', 'B']","['NG', 'B']",CC,False,2
53796,"['NG', 'B', 'AH0']","['NG', 'B', 'AH']",CCV,False,3
53797,"['NG', 'B', 'OY0']","['NG', 'B', 'OY']",CCV,False,3
53798,"['NG', 'B', 'AA0']","['NG', 'B', 'AA']",CCV,False,3
53799,"['NG', 'B', 'AY0']","['NG', 'B', 'AY']",CCV,False,3
53800,"['NG', 'B', 'ER0']","['NG', 'B', 'ER']",CCV,False,3
53801,"['NG', 'B', 'AO0']","['NG', 'B', 'AO']",CCV,False,3
53802,"['NG', 'B', 'UW0']","['NG', 'B', 'UW']",CCV,False,3
53803,"['NG', 'B', 'IH0']","['NG', 'B', 'IH']",CCV,False,3
53804,"['NG', 'B', 'EH0']","['NG', 'B', 'EH']",CCV,False,3
53805,"['NG', 'B', 'UH0']","['NG', 'B', 'UH']",CCV,False,3
53806,"['NG', 'B', 'IY0']","['NG', 'B', 'IY']",CCV,False,3
53807,"['NG', 'B', 'EY0']","['NG', 'B', 'EY']",CCV,False,3
53808,"['NG', 'B', 'OW0']","['NG', 'B', 'OW']",CCV,False,3
53809,"['NG', 'B', 'AE0']","['NG', 'B', 'AE']",CCV,False,3
53810,"['NG', 'B', 'AW0']","['NG', 'B', 'AW']",CCV,False,3
53811,"['NG', 'B', 'P']","['NG', 'B', 'P']",CCC,False,3
53812,"['NG', 'B', 'T']","['NG', 'B', 'T']",CCC,False,3
53813,"['NG', 'B', 'K']","['NG', 'B', 'K']",CCC,False,3
53814,"['NG', 'B', 'B']","['NG', 'B', 'B']",CCC,False,3
53815,"['NG', 'B', 'D']","['NG', 'B', 'D']",CCC,False,3
53816,"['NG', 'B', 'G']","['NG', 'B', 'G']",CCC,False,3
53817,"['NG', 'B', 'F']","['NG', 'B', 'F']",CCC,False,3
53818,"['NG', 'B', 'TH']","['NG', 'B', 'TH']",CCC,False,3
53819,"['NG', 'B', 'S']","['NG', 'B', 'S']",CCC,False,3
53820,"['NG', 'B', 'SH']","['NG', 'B', 'SH']",CCC,False,3
53821,"['NG', 'B', 'Z']","['NG', 'B', 'Z']",CCC,False,3
53822,"['NG', 'B', 'ZH']","['NG', 'B', 'ZH']",CCC,False,3
53823,"['NG', 'B', 'V']","['NG', 'B', 'V']",CCC,False,3
53824,"['NG', 'B', 'DH']","['NG', 'B', 'DH']",CCC,False,3
53825,"['NG', 'B', 'HH']","['NG', 'B', 'HH']",CCC,False,3
53826,"['NG', 'B', 'CH']","['NG', 'B', 'CH']",CCC,False,3
53827,"['NG', 'B', 'JH']","['NG', 'B', 'JH']",CCC,False,3
53828,"['NG', 'B', 'M']","['NG', 'B', 'M']",CCC,False,3
53829,"['NG', 'B', 'N']","['NG', 'B', 'N']",CCC,False,3
53830,"['NG', 'B', 'NG']","['NG', 'B', 'NG']",CCC,False,3
53831,"['NG', 'B', 'L']","['NG', 'B', 'L']",CCC,False,3
53832,"['NG', 'B', 'R']","['NG', 'B', 'R']",CCC,False,3
53833,"['NG', 'B', 'W']","['NG', 'B', 'W']",CCC,False,3
53834,"['NG', 'B', 'Y']","['NG', 'B', 'Y']",CCC,False,3
53835,"['NG', 'D']","['NG', 'D']",CC,False,2
53836,"['NG', 'D', 'AH0']","['NG', 'D', 'AH']",CCV,False,3
53837,"['NG', 'D', 'OY0']","['NG', 'D', 'OY']",CCV,False,3
53838,"['NG', 'D', 'AA0']","['NG', 'D', 'AA']",CCV,False,3
53839,"['NG', 'D', 'AY0']","['NG', 'D', 'AY']",CCV,False,3
53840,"['NG', 'D', 'ER0']","['NG', 'D', 'ER']",CCV,False,3
53841,"['NG', 'D', 'AO0']","['NG', 'D', 'AO']",CCV,False,3
53842,"['NG', 'D', 'UW0']","['NG', 'D', 'UW']",CCV,False,3
53843,"['NG', 'D', 'IH0']","['NG', 'D', 'IH']",CCV,False,3
53844,"['NG', 'D', 'EH0']","['NG', 'D', 'EH']",CCV,False,3
53845,"['NG', 'D', 'UH0']","['NG', 'D', 'UH']",CCV,False,3
53846,"['NG', 'D', 'IY0']","['NG', 'D', 'IY']",CCV,False,3
53847,"['NG', 'D', 'EY0']","['NG', 'D', 'EY']",CCV,False,3
53848,"['NG', 'D', 'OW0']","['NG', 'D', 'OW']",CCV,False,3
53849,"['NG', 'D', 'AE0']","['NG', 'D', 'AE']",CCV,False,3
53850,"['NG', 'D', 'AW0']","['NG', 'D', 'AW']",CCV,False,3
53851,"['NG', 'D', 'P']","['NG', 'D', 'P']",CCC,False,3
53852,"['NG', 'D', 'T']","['NG', 'D', 'T']",CCC,False,3
53853,"['NG', 'D', 'K']","['NG', 'D', 'K']",CCC,False,3
53854,"['NG', 'D', 'B']","['NG', 'D', 'B']",CCC,False,3
53855,"['NG', 'D', 'D']","['NG', 'D', 'D']",CCC,False,3
53856,"['NG', 'D', 'G']","['NG', 'D', 'G']",CCC,False,3
53857,"['NG', 'D', 'F']","['NG', 'D', 'F']",CCC,False,3
53858,"['NG', 'D', 'TH']","['NG', 'D', 'TH']",CCC,False,3
53859,"['NG', 'D', 'S']","['NG', 'D', 'S']",CCC,False,3
53860,"['NG', 'D', 'SH']","['NG', 'D', 'SH']",CCC,False,3
53861,"['NG', 'D', 'Z']","['NG', 'D', 'Z']",CCC,False,3
53862,"['NG', 'D', 'ZH']","['NG', 'D', 'ZH']",CCC,False,3
53863,"['NG', 'D', 'V']","['NG', 'D', 'V']",CCC,False,3
53864,"['NG', 'D', 'DH']","['NG', 'D', 'DH']",CCC,False,3
53865,"['NG', 'D', 'HH']","['NG', 'D', 'HH']",CCC,False,3
53866,"['NG', 'D', 'CH']","['NG', 'D', 'CH']",CCC,False,3
53867,"['NG', 'D', 'JH']","['NG', 'D', 'JH']",CCC,False,3
53868,"['NG', 'D', 'M']","['NG', 'D', 'M']",CCC,False,3
53869,"['NG', 'D', 'N']","['NG', 'D', 'N']",CCC,False,3
53870,"['NG', 'D', 'NG']","['NG', 'D', 'NG']",CCC,False,3
53871,"['NG', 'D', 'L']","['NG', 'D', 'L']",CCC,False,3
53872,"['NG', 'D', 'R']","['NG', 'D', 'R']",CCC,False,3
53873,"['NG', 'D', 'W']","['NG', 'D', 'W']",CCC,False,3
53874,"['NG', 'D', 'Y']","['NG', 'D', 'Y']",CCC,False,3
53875,"['NG', 'G']","['NG', 'G']",CC,False,2
53876,"['NG', 'G', 'AH0']","['NG', 'G', 'AH']",CCV,False,3
53877,"['NG', 'G', 'OY0']","['NG', 'G', 'OY']",CCV,False,3
53878,"['NG', 'G', 'AA0']","['NG', 'G', 'AA']",CCV,False,3
53879,"['NG', 'G', 'AY0']","['NG', 'G', 'AY']",CCV,False,3
53880,"['NG', 'G', 'ER0']","['NG', 'G', 'ER']",CCV,False,3
53881,"['NG', 'G', 'AO0']","['NG', 'G', 'AO']",CCV,False,3
53882,"['NG', 'G', 'UW0']","['NG', 'G', 'UW']",CCV,False,3
53883,"['NG', 'G', 'IH0']","['NG', 'G', 'IH']",CCV,False,3
53884,"['NG', 'G', 'EH0']","['NG', 'G', 'EH']",CCV,False,3
53885,"['NG', 'G', 'UH0']","['NG', 'G', 'UH']",CCV,False,3
53886,"['NG', 'G', 'IY0']","['NG', 'G', 'IY']",CCV,False,3
53887,"['NG', 'G', 'EY0']","['NG', 'G', 'EY']",CCV,False,3
53888,"['NG', 'G', 'OW0']","['NG', 'G', 'OW']",CCV,False,3
53889,"['NG', 'G', 'AE0']","['NG', 'G', 'AE']",CCV,False,3
53890,"['NG', 'G', 'AW0']","['NG', 'G', 'AW']",CCV,False,3
53891,"['NG', 'G', 'P']","['NG', 'G', 'P']",CCC,False,3
53892,"['NG', 'G', 'T']","['NG', 'G', 'T']",CCC,False,3
53893,"['NG', 'G', 'K']","['NG', 'G', 'K']",CCC,False,3
53894,"['NG', 'G', 'B']","['NG', 'G', 'B']",CCC,False,3
53895,"['NG', 'G', 'D']","['NG', 'G', 'D']",CCC,False,3
53896,"['NG', 'G', 'G']","['NG', 'G', 'G']",CCC,False,3
53897,"['NG', 'G', 'F']","['NG', 'G', 'F']",CCC,False,3
53898,"['NG', 'G', 'TH']","['NG', 'G', 'TH']",CCC,False,3
53899,"['NG', 'G', 'S']","['NG', 'G', 'S']",CCC,False,3
53900,"['NG', 'G', 'SH']","['NG', 'G', 'SH']",CCC,False,3
53901,"['NG', 'G', 'Z']","['NG', 'G', 'Z']",CCC,False,3
53902,"['NG', 'G', 'ZH']","['NG', 'G', 'ZH']",CCC,False,3
53903,"['NG', 'G', 'V']","['NG', 'G', 'V']",CCC,False,3
53904,"['NG', 'G', 'DH']","['NG', 'G', 'DH']",CCC,False,3
53905,"['NG', 'G', 'HH']","['NG', 'G', 'HH']",CCC,False,3
53906,"['NG', 'G', 'CH']","['NG', 'G', 'CH']",CCC,False,3
53907,"['NG', 'G', 'JH']","['NG', 'G', 'JH']",CCC,False,3
53908,"['NG', 'G', 'M']","['NG', 'G', 'M']",CCC,False,3
53909,"['NG', 'G', 'N']","['NG', 'G', 'N']",CCC,False,3
53910,"['NG', 'G', 'NG']","['NG', 'G', 'NG']",CCC,False,3
53911,"['NG', 'G', 'L']","['NG', 'G', 'L']",CCC,False,3
53912,"['NG', 'G', 'R']","['NG', 'G', 'R']",CCC,False,3
53913,"['NG', 'G', 'W']","['NG', 'G', 'W']",CCC,False,3
53914,"['NG', 'G', 'Y']","['NG', 'G', 'Y']",CCC,False,3
53915,"['NG', 'F']","['NG', 'F']",CC,False,2
53916,"['NG', 'F', 'AH0']","['NG', 'F', 'AH']",CCV,False,3
53917,"['NG', 'F', 'OY0']","['NG', 'F', 'OY']",CCV,False,3
53918,"['NG', 'F', 'AA0']","['NG', 'F', 'AA']",CCV,False,3
53919,"['NG', 'F', 'AY0']","['NG', 'F', 'AY']",CCV,False,3
53920,"['NG', 'F', 'ER0']","['NG', 'F', 'ER']",CCV,False,3
53921,"['NG', 'F', 'AO0']","['NG', 'F', 'AO']",CCV,False,3
53922,"['NG', 'F', 'UW0']","['NG', 'F', 'UW']",CCV,False,3
53923,"['NG', 'F', 'IH0']","['NG', 'F', 'IH']",CCV,False,3
53924,"['NG', 'F', 'EH0']","['NG', 'F', 'EH']",CCV,False,3
53925,"['NG', 'F', 'UH0']","['NG', 'F', 'UH']",CCV,False,3
53926,"['NG', 'F', 'IY0']","['NG', 'F', 'IY']",CCV,False,3
53927,"['NG', 'F', 'EY0']","['NG', 'F', 'EY']",CCV,False,3
53928,"['NG', 'F', 'OW0']","['NG', 'F', 'OW']",CCV,False,3
53929,"['NG', 'F', 'AE0']","['NG', 'F', 'AE']",CCV,False,3
53930,"['NG', 'F', 'AW0']","['NG', 'F', 'AW']",CCV,False,3
53931,"['NG', 'F', 'P']","['NG', 'F', 'P']",CCC,False,3
53932,"['NG', 'F', 'T']","['NG', 'F', 'T']",CCC,False,3
53933,"['NG', 'F', 'K']","['NG', 'F', 'K']",CCC,False,3
53934,"['NG', 'F', 'B']","['NG', 'F', 'B']",CCC,False,3
53935,"['NG', 'F', 'D']","['NG', 'F', 'D']",CCC,False,3
53936,"['NG', 'F', 'G']","['NG', 'F', 'G']",CCC,False,3
53937,"['NG', 'F', 'F']","['NG', 'F', 'F']",CCC,False,3
53938,"['NG', 'F', 'TH']","['NG', 'F', 'TH']",CCC,False,3
53939,"['NG', 'F', 'S']","['NG', 'F', 'S']",CCC,False,3
53940,"['NG', 'F', 'SH']","['NG', 'F', 'SH']",CCC,False,3
53941,"['NG', 'F', 'Z']","['NG', 'F', 'Z']",CCC,False,3
53942,"['NG', 'F', 'ZH']","['NG', 'F', 'ZH']",CCC,False,3
53943,"['NG', 'F', 'V']","['NG', 'F', 'V']",CCC,False,3
53944,"['NG', 'F', 'DH']","['NG', 'F', 'DH']",CCC,False,3
53945,"['NG', 'F', 'HH']","['NG', 'F', 'HH']",CCC,False,3
53946,"['NG', 'F', 'CH']","['NG', 'F', 'CH']",CCC,False,3
53947,"['NG', 'F', 'JH']","['NG', 'F', 'JH']",CCC,False,3
53948,"['NG', 'F', 'M']","['NG', 'F', 'M']",CCC,False,3
53949,"['NG', 'F', 'N']","['NG', 'F', 'N']",CCC,False,3
53950,"['NG', 'F', 'NG']","['NG', 'F', 'NG']",CCC,False,3
53951,"['NG', 'F', 'L']","['NG', 'F', 'L']",CCC,False,3
53952,"['NG', 'F', 'R']","['NG', 'F', 'R']",CCC,False,3
53953,"['NG', 'F', 'W']","['NG', 'F', 'W']",CCC,False,3
53954,"['NG', 'F', 'Y']","['NG', 'F', 'Y']",CCC,False,3
53955,"['NG', 'TH']","['NG', 'TH']",CC,False,2
53956,"['NG', 'TH', 'AH0']","['NG', 'TH', 'AH']",CCV,False,3
53957,"['NG', 'TH', 'OY0']","['NG', 'TH', 'OY']",CCV,False,3
53958,"['NG', 'TH', 'AA0']","['NG', 'TH', 'AA']",CCV,False,3
53959,"['NG', 'TH', 'AY0']","['NG', 'TH', 'AY']",CCV,False,3
53960,"['NG', 'TH', 'ER0']","['NG', 'TH', 'ER']",CCV,False,3
53961,"['NG', 'TH', 'AO0']","['NG', 'TH', 'AO']",CCV,False,3
53962,"['NG', 'TH', 'UW0']","['NG', 'TH', 'UW']",CCV,False,3
53963,"['NG', 'TH', 'IH0']","['NG', 'TH', 'IH']",CCV,False,3
53964,"['NG', 'TH', 'EH0']","['NG', 'TH', 'EH']",CCV,False,3
53965,"['NG', 'TH', 'UH0']","['NG', 'TH', 'UH']",CCV,False,3
53966,"['NG', 'TH', 'IY0']","['NG', 'TH', 'IY']",CCV,False,3
53967,"['NG', 'TH', 'EY0']","['NG', 'TH', 'EY']",CCV,False,3
53968,"['NG', 'TH', 'OW0']","['NG', 'TH', 'OW']",CCV,False,3
53969,"['NG', 'TH', 'AE0']","['NG', 'TH', 'AE']",CCV,False,3
53970,"['NG', 'TH', 'AW0']","['NG', 'TH', 'AW']",CCV,False,3
53971,"['NG', 'TH', 'P']","['NG', 'TH', 'P']",CCC,False,3
53972,"['NG', 'TH', 'T']","['NG', 'TH', 'T']",CCC,False,3
53973,"['NG', 'TH', 'K']","['NG', 'TH', 'K']",CCC,False,3
53974,"['NG', 'TH', 'B']","['NG', 'TH', 'B']",CCC,False,3
53975,"['NG', 'TH', 'D']","['NG', 'TH', 'D']",CCC,False,3
53976,"['NG', 'TH', 'G']","['NG', 'TH', 'G']",CCC,False,3
53977,"['NG', 'TH', 'F']","['NG', 'TH', 'F']",CCC,False,3
53978,"['NG', 'TH', 'TH']","['NG', 'TH', 'TH']",CCC,False,3
53979,"['NG', 'TH', 'S']","['NG', 'TH', 'S']",CCC,False,3
53980,"['NG', 'TH', 'SH']","['NG', 'TH', 'SH']",CCC,False,3
53981,"['NG', 'TH', 'Z']","['NG', 'TH', 'Z']",CCC,False,3
53982,"['NG', 'TH', 'ZH']","['NG', 'TH', 'ZH']",CCC,False,3
53983,"['NG', 'TH', 'V']","['NG', 'TH', 'V']",CCC,False,3
53984,"['NG', 'TH', 'DH']","['NG', 'TH', 'DH']",CCC,False,3
53985,"['NG', 'TH', 'HH']","['NG', 'TH', 'HH']",CCC,False,3
53986,"['NG', 'TH', 'CH']","['NG', 'TH', 'CH']",CCC,False,3
53987,"['NG', 'TH', 'JH']","['NG', 'TH', 'JH']",CCC,False,3
53988,"['NG', 'TH', 'M']","['NG', 'TH', 'M']",CCC,False,3
53989,"['NG', 'TH', 'N']","['NG', 'TH', 'N']",CCC,False,3
53990,"['NG', 'TH', 'NG']","['NG', 'TH', 'NG']",CCC,False,3
53991,"['NG', 'TH', 'L']","['NG', 'TH', 'L']",CCC,False,3
53992,"['NG', 'TH', 'R']","['NG', 'TH', 'R']",CCC,False,3
53993,"['NG', 'TH', 'W']","['NG', 'TH', 'W']",CCC,False,3
53994,"['NG', 'TH', 'Y']","['NG', 'TH', 'Y']",CCC,False,3
53995,"['NG', 'S']","['NG', 'S']",CC,False,2
53996,"['NG', 'S', 'AH0']","['NG', 'S', 'AH']",CCV,False,3
53997,"['NG', 'S', 'OY0']","['NG', 'S', 'OY']",CCV,False,3
53998,"['NG', 'S', 'AA0']","['NG', 'S', 'AA']",CCV,False,3
53999,"['NG', 'S', 'AY0']","['NG', 'S', 'AY']",CCV,False,3
54000,"['NG', 'S', 'ER0']","['NG', 'S', 'ER']",CCV,False,3
54001,"['NG', 'S', 'AO0']","['NG', 'S', 'AO']",CCV,False,3
54002,"['NG', 'S', 'UW0']","['NG', 'S', 'UW']",CCV,False,3
54003,"['NG', 'S', 'IH0']","['NG', 'S', 'IH']",CCV,False,3
54004,"['NG', 'S', 'EH0']","['NG', 'S', 'EH']",CCV,False,3
54005,"['NG', 'S', 'UH0']","['NG', 'S', 'UH']",CCV,False,3
54006,"['NG', 'S', 'IY0']","['NG', 'S', 'IY']",CCV,False,3
54007,"['NG', 'S', 'EY0']","['NG', 'S', 'EY']",CCV,False,3
54008,"['NG', 'S', 'OW0']","['NG', 'S', 'OW']",CCV,False,3
54009,"['NG', 'S', 'AE0']","['NG', 'S', 'AE']",CCV,False,3
54010,"['NG', 'S', 'AW0']","['NG', 'S', 'AW']",CCV,False,3
54011,"['NG', 'S', 'P']","['NG', 'S', 'P']",CCC,False,3
54012,"['NG', 'S', 'T']","['NG', 'S', 'T']",CCC,False,3
54013,"['NG', 'S', 'K']","['NG', 'S', 'K']",CCC,False,3
54014,"['NG', 'S', 'B']","['NG', 'S', 'B']",CCC,False,3
54015,"['NG', 'S', 'D']","['NG', 'S', 'D']",CCC,False,3
54016,"['NG', 'S', 'G']","['NG', 'S', 'G']",CCC,False,3
54017,"['NG', 'S', 'F']","['NG', 'S', 'F']",CCC,False,3
54018,"['NG', 'S', 'TH']","['NG', 'S', 'TH']",CCC,False,3
54019,"['NG', 'S', 'S']","['NG', 'S', 'S']",CCC,False,3
54020,"['NG', 'S', 'SH']","['NG', 'S', 'SH']",CCC,False,3
54021,"['NG', 'S', 'Z']","['NG', 'S', 'Z']",CCC,False,3
54022,"['NG', 'S', 'ZH']","['NG', 'S', 'ZH']",CCC,False,3
54023,"['NG', 'S', 'V']","['NG', 'S', 'V']",CCC,False,3
54024,"['NG', 'S', 'DH']","['NG', 'S', 'DH']",CCC,False,3
54025,"['NG', 'S', 'HH']","['NG', 'S', 'HH']",CCC,False,3
54026,"['NG', 'S', 'CH']","['NG', 'S', 'CH']",CCC,False,3
54027,"['NG', 'S', 'JH']","['NG', 'S', 'JH']",CCC,False,3
54028,"['NG', 'S', 'M']","['NG', 'S', 'M']",CCC,False,3
54029,"['NG', 'S', 'N']","['NG', 'S', 'N']",CCC,False,3
54030,"['NG', 'S', 'NG']","['NG', 'S', 'NG']",CCC,False,3
54031,"['NG', 'S', 'L']","['NG', 'S', 'L']",CCC,False,3
54032,"['NG', 'S', 'R']","['NG', 'S', 'R']",CCC,False,3
54033,"['NG', 'S', 'W']","['NG', 'S', 'W']",CCC,False,3
54034,"['NG', 'S', 'Y']","['NG', 'S', 'Y']",CCC,False,3
54035,"['NG', 'SH']","['NG', 'SH']",CC,False,2
54036,"['NG', 'SH', 'AH0']","['NG', 'SH', 'AH']",CCV,False,3
54037,"['NG', 'SH', 'OY0']","['NG', 'SH', 'OY']",CCV,False,3
54038,"['NG', 'SH', 'AA0']","['NG', 'SH', 'AA']",CCV,False,3
54039,"['NG', 'SH', 'AY0']","['NG', 'SH', 'AY']",CCV,False,3
54040,"['NG', 'SH', 'ER0']","['NG', 'SH', 'ER']",CCV,False,3
54041,"['NG', 'SH', 'AO0']","['NG', 'SH', 'AO']",CCV,False,3
54042,"['NG', 'SH', 'UW0']","['NG', 'SH', 'UW']",CCV,False,3
54043,"['NG', 'SH', 'IH0']","['NG', 'SH', 'IH']",CCV,False,3
54044,"['NG', 'SH', 'EH0']","['NG', 'SH', 'EH']",CCV,False,3
54045,"['NG', 'SH', 'UH0']","['NG', 'SH', 'UH']",CCV,False,3
54046,"['NG', 'SH', 'IY0']","['NG', 'SH', 'IY']",CCV,False,3
54047,"['NG', 'SH', 'EY0']","['NG', 'SH', 'EY']",CCV,False,3
54048,"['NG', 'SH', 'OW0']","['NG', 'SH', 'OW']",CCV,False,3
54049,"['NG', 'SH', 'AE0']","['NG', 'SH', 'AE']",CCV,False,3
54050,"['NG', 'SH', 'AW0']","['NG', 'SH', 'AW']",CCV,False,3
54051,"['NG', 'SH', 'P']","['NG', 'SH', 'P']",CCC,False,3
54052,"['NG', 'SH', 'T']","['NG', 'SH', 'T']",CCC,False,3
54053,"['NG', 'SH', 'K']","['NG', 'SH', 'K']",CCC,False,3
54054,"['NG', 'SH', 'B']","['NG', 'SH', 'B']",CCC,False,3
54055,"['NG', 'SH', 'D']","['NG', 'SH', 'D']",CCC,False,3
54056,"['NG', 'SH', 'G']","['NG', 'SH', 'G']",CCC,False,3
54057,"['NG', 'SH', 'F']","['NG', 'SH', 'F']",CCC,False,3
54058,"['NG', 'SH', 'TH']","['NG', 'SH', 'TH']",CCC,False,3
54059,"['NG', 'SH', 'S']","['NG', 'SH', 'S']",CCC,False,3
54060,"['NG', 'SH', 'SH']","['NG', 'SH', 'SH']",CCC,False,3
